"dateTime","weather","lineNumber","passengersNumber","lineType"
"2019-04-27",45,24,1327,"daily"
"2019-04-27",45,36,758,"daily"
"2019-04-27",45,103,250,"night"
"2019-04-27",45,21,1350,"daily"
"2019-04-27",45,35,143,"daily"
"2019-04-27",45,101,412,"night"
"2019-04-27",45,33,2700,"daily"
"2019-04-27",45,14,2352,"daily"
"2019-04-27",45,102,88,"night"
"2019-04-27",45,104,283,"night"
"2019-04-27",45,6,21,"daily"
"2019-04-27",45,45,954,"daily"
"2019-04-27",45,9,2570,"daily"
"2019-04-27",45,13,7597,"daily"
"2019-04-27",45,19,1408,"daily"
"2019-04-27",45,37,667,"daily"
"2019-04-27",45,109,102,"night"
"2019-04-27",45,8,1844,"daily"
"2019-04-27",45,110,173,"night"
"2019-04-27",45,32,469,"daily"
"2019-04-27",45,28,7873,"daily"
"2019-04-27",45,17,2982,"daily"
"2019-04-27",45,18,1378,"daily"
"2019-04-27",45,25,2554,"daily"
"2019-04-27",45,46,163,"daily"
"2019-04-27",45,26,3817,"daily"
"2019-04-27",45,29,2027,"daily"
"2019-04-27",45,16,1153,"daily"
"2019-04-27",45,42,417,"daily"
"2019-04-27",45,41,597,"daily"
"2019-04-27",45,38,225,"daily"
"2019-04-27",45,27,1247,"daily"
"2019-04-27",45,31,1511,"daily"
"2019-04-28",43,13,6341,"daily"
"2019-04-28",43,14,1880,"daily"
"2019-04-28",43,16,1035,"daily"
"2019-04-28",43,25,1473,"daily"
"2019-04-28",43,38,207,"daily"
"2019-04-28",43,46,129,"daily"
"2019-04-28",43,24,415,"daily"
"2019-04-28",43,42,397,"daily"
"2019-04-28",43,9,2106,"daily"
"2019-04-28",43,17,3139,"daily"
"2019-04-28",43,45,958,"daily"
"2019-04-28",43,5,4877,"daily"
"2019-04-28",43,18,970,"daily"
"2019-04-28",43,23,265,"daily"
"2019-04-28",43,29,1561,"daily"
"2019-04-28",43,31,836,"daily"
"2019-04-28",43,26,2318,"daily"
"2019-04-28",43,28,7219,"daily"
"2019-04-28",43,33,1537,"daily"
"2019-04-28",43,6,15,"daily"
"2019-04-28",43,19,1087,"daily"
"2019-04-28",43,8,1272,"daily"
"2019-04-28",43,41,255,"daily"
"2019-04-28",43,37,371,"daily"
"2019-04-28",43,35,178,"daily"
"2019-04-28",43,36,539,"daily"
"2019-04-28",43,27,585,"daily"
"2019-04-28",43,32,260,"daily"
"2019-04-28",43,21,765,"daily"
"2019-04-29",12,16,1198,"daily"
"2019-04-29",12,17,6728,"daily"
"2019-04-29",12,41,1035,"daily"
"2019-04-29",12,25,3219,"daily"
"2019-04-29",12,26,4796,"daily"
"2019-04-29",12,27,2779,"daily"
"2019-04-29",12,8,2200,"daily"
"2019-04-29",12,28,12723,"daily"
"2019-04-29",12,6,70,"daily"
"2019-04-29",12,40,2082,"daily"
"2019-04-29",12,24,2642,"daily"
"2019-04-29",12,38,325,"daily"
"2019-04-29",12,13,11370,"daily"
"2019-04-29",12,5,9139,"daily"
"2019-04-29",12,23,882,"daily"
"2019-04-29",12,19,1717,"daily"
"2019-04-29",12,18,1972,"daily"
"2019-04-29",12,9,3274,"daily"
"2019-04-29",12,35,693,"daily"
"2019-04-29",12,14,4036,"daily"
"2019-04-29",12,37,942,"daily"
"2019-04-29",12,29,2967,"daily"
"2019-04-29",12,32,851,"daily"
"2019-04-29",12,42,372,"daily"
"2019-04-29",12,31,2857,"daily"
"2019-04-29",12,33,4797,"daily"
"2019-04-29",12,43,327,"daily"
"2019-04-29",12,45,1632,"daily"
"2019-04-29",12,36,1379,"daily"
"2019-04-29",12,21,1437,"daily"
"2019-04-29",12,46,175,"daily"
"2019-04-30",12,26,5233,"daily"
"2019-04-30",12,37,1054,"daily"
"2019-04-30",12,108,64,"night"
"2019-04-30",12,28,13457,"daily"
"2019-04-30",12,31,3007,"daily"
"2019-04-30",12,25,3547,"daily"
"2019-04-30",12,24,2743,"daily"
"2019-04-30",12,38,286,"daily"
"2019-04-30",12,35,746,"daily"
"2019-04-30",12,29,3167,"daily"
"2019-04-30",12,27,2818,"daily"
"2019-04-30",12,104,141,"night"
"2019-04-30",12,109,23,"night"
"2019-04-30",12,33,4858,"daily"
"2019-04-30",12,103,60,"night"
"2019-04-30",12,21,1455,"daily"
"2019-04-30",12,23,929,"daily"
"2019-04-30",12,40,2232,"daily"
"2019-04-30",12,32,907,"daily"
"2019-04-30",12,43,392,"daily"
"2019-04-30",12,45,1702,"daily"
"2019-04-30",12,13,11852,"daily"
"2019-04-30",12,36,1410,"daily"
"2019-04-30",12,17,7116,"daily"
"2019-04-30",12,19,1777,"daily"
"2019-04-30",12,18,2224,"daily"
"2019-04-30",12,101,74,"night"
"2019-04-30",12,102,31,"night"
"2019-04-30",12,42,420,"daily"
"2019-04-30",12,110,80,"night"
"2019-04-30",12,106,84,"night"
"2019-04-30",12,6,47,"daily"
"2019-04-30",12,16,1327,"daily"
"2019-04-30",12,41,1052,"daily"
"2019-04-30",12,5,10024,"daily"
"2019-04-30",12,8,2283,"daily"
"2019-04-30",12,46,184,"daily"
"2019-04-30",12,14,4232,"daily"
"2019-04-30",12,9,3714,"daily"
"2019-05-01",43,38,190,"daily"
"2019-05-01",43,36,532,"daily"
"2019-05-01",43,35,275,"daily"
"2019-05-01",43,19,1131,"daily"
"2019-05-01",43,18,942,"daily"
"2019-05-01",43,9,2076,"daily"
"2019-05-01",43,21,687,"daily"
"2019-05-01",43,33,1797,"daily"
"2019-05-01",43,42,335,"daily"
"2019-05-01",43,31,790,"daily"
"2019-05-01",43,46,117,"daily"
"2019-05-01",43,32,322,"daily"
"2019-05-01",43,17,2307,"daily"
"2019-05-01",43,41,293,"daily"
"2019-05-01",43,45,941,"daily"
"2019-05-01",43,37,354,"daily"
"2019-05-01",43,28,6562,"daily"
"2019-05-01",43,27,328,"daily"
"2019-05-01",43,26,2292,"daily"
"2019-05-01",43,16,1503,"daily"
"2019-05-01",43,14,1756,"daily"
"2019-05-01",43,24,355,"daily"
"2019-05-01",43,29,1542,"daily"
"2019-05-01",43,23,289,"daily"
"2019-05-01",43,6,45,"daily"
"2019-05-01",43,8,1250,"daily"
"2019-05-01",43,5,4172,"daily"
"2019-05-01",43,13,6365,"daily"
"2019-05-01",43,25,1797,"daily"
"2019-05-02",24,8,2333,"daily"
"2019-05-02",24,46,175,"daily"
"2019-05-02",24,21,1700,"daily"
"2019-05-02",24,6,104,"daily"
"2019-05-02",24,45,1641,"daily"
"2019-05-02",24,19,1699,"daily"
"2019-05-02",24,40,2265,"daily"
"2019-05-02",24,38,326,"daily"
"2019-05-02",24,5,9777,"daily"
"2019-05-02",24,43,373,"daily"
"2019-05-02",24,41,1118,"daily"
"2019-05-02",24,37,1085,"daily"
"2019-05-02",24,33,5124,"daily"
"2019-05-02",24,18,2243,"daily"
"2019-05-02",24,17,7130,"daily"
"2019-05-02",24,42,430,"daily"
"2019-05-02",24,28,13189,"daily"
"2019-05-02",24,29,2877,"daily"
"2019-05-02",24,16,1501,"daily"
"2019-05-02",24,9,3313,"daily"
"2019-05-02",24,36,1471,"daily"
"2019-05-02",24,27,2918,"daily"
"2019-05-02",24,23,846,"daily"
"2019-05-02",24,35,789,"daily"
"2019-05-02",24,24,2727,"daily"
"2019-05-02",24,32,878,"daily"
"2019-05-02",24,14,4162,"daily"
"2019-05-02",24,13,11641,"daily"
"2019-05-02",24,31,3112,"daily"
"2019-05-02",24,26,5142,"daily"
"2019-05-02",24,25,3449,"daily"
"2019-05-03",26,109,57,"night"
"2019-05-03",26,27,2823,"daily"
"2019-05-03",26,110,90,"night"
"2019-05-03",26,38,346,"daily"
"2019-05-03",26,26,5689,"daily"
"2019-05-03",26,21,1791,"daily"
"2019-05-03",26,8,2350,"daily"
"2019-05-03",26,25,3674,"daily"
"2019-05-03",26,106,103,"night"
"2019-05-03",26,9,3675,"daily"
"2019-05-03",26,16,1275,"daily"
"2019-05-03",26,5,10603,"daily"
"2019-05-03",26,13,11662,"daily"
"2019-05-03",26,108,70,"night"
"2019-05-03",26,6,63,"daily"
"2019-05-03",26,17,7571,"daily"
"2019-05-03",26,37,986,"daily"
"2019-05-03",26,28,13292,"daily"
"2019-05-03",26,46,206,"daily"
"2019-05-03",26,19,1797,"daily"
"2019-05-03",26,24,2860,"daily"
"2019-05-03",26,23,979,"daily"
"2019-05-03",26,103,69,"night"
"2019-05-03",26,40,2280,"daily"
"2019-05-03",26,14,4229,"daily"
"2019-05-03",26,104,119,"night"
"2019-05-03",26,31,2949,"daily"
"2019-05-03",26,33,5173,"daily"
"2019-05-03",26,35,714,"daily"
"2019-05-03",26,18,2193,"daily"
"2019-05-03",26,102,47,"night"
"2019-05-03",26,43,324,"daily"
"2019-05-03",26,32,881,"daily"
"2019-05-03",26,36,1400,"daily"
"2019-05-03",26,41,1125,"daily"
"2019-05-03",26,42,425,"daily"
"2019-05-03",26,29,3105,"daily"
"2019-05-03",26,101,92,"night"
"2019-05-03",26,45,1935,"daily"
"2019-05-04",24,5,7565,"daily"
"2019-05-04",24,18,1599,"daily"
"2019-05-04",24,106,241,"night"
"2019-05-04",24,36,953,"daily"
"2019-05-04",24,19,1513,"daily"
"2019-05-04",24,108,173,"night"
"2019-05-04",24,33,3221,"daily"
"2019-05-04",24,103,178,"night"
"2019-05-04",24,16,1402,"daily"
"2019-05-04",24,104,273,"night"
"2019-05-04",24,35,179,"daily"
"2019-05-04",24,32,614,"daily"
"2019-05-04",24,6,33,"daily"
"2019-05-04",24,21,1612,"daily"
"2019-05-04",24,13,8875,"daily"
"2019-05-04",24,9,3024,"daily"
"2019-05-04",24,24,1607,"daily"
"2019-05-04",24,102,97,"night"
"2019-05-04",24,25,3065,"daily"
"2019-05-04",24,17,3309,"daily"
"2019-05-04",24,14,2861,"daily"
"2019-05-04",24,8,1929,"daily"
"2019-05-04",24,31,1784,"daily"
"2019-05-04",24,28,8718,"daily"
"2019-05-04",24,109,113,"night"
"2019-05-04",24,23,599,"daily"
"2019-05-04",24,37,751,"daily"
"2019-05-04",24,38,216,"daily"
"2019-05-04",24,26,4674,"daily"
"2019-05-04",24,29,2485,"daily"
"2019-05-04",24,46,134,"daily"
"2019-05-04",24,27,1508,"daily"
"2019-05-04",24,101,278,"night"
"2019-05-04",24,45,1212,"daily"
"2019-05-04",24,41,651,"daily"
"2019-05-04",24,110,220,"night"
"2019-05-04",24,42,477,"daily"
"2019-05-05",11,23,249,"daily"
"2019-05-05",11,31,678,"daily"
"2019-05-05",11,29,1630,"daily"
"2019-05-05",11,27,285,"daily"
"2019-05-05",11,18,852,"daily"
"2019-05-05",11,28,6289,"daily"
"2019-05-05",11,45,995,"daily"
"2019-05-05",11,38,213,"daily"
"2019-05-05",11,41,265,"daily"
"2019-05-05",11,16,1054,"daily"
"2019-05-05",11,42,336,"daily"
"2019-05-05",11,26,2278,"daily"
"2019-05-05",11,24,352,"daily"
"2019-05-05",11,32,284,"daily"
"2019-05-05",11,17,2461,"daily"
"2019-05-05",11,37,324,"daily"
"2019-05-05",11,13,6041,"daily"
"2019-05-05",11,21,700,"daily"
"2019-05-05",11,14,1870,"daily"
"2019-05-05",11,25,1513,"daily"
"2019-05-05",11,33,1558,"daily"
"2019-05-05",11,6,24,"daily"
"2019-05-05",11,19,1072,"daily"
"2019-05-05",11,9,1897,"daily"
"2019-05-05",11,8,1214,"daily"
"2019-05-05",11,5,3642,"daily"
"2019-05-05",11,46,120,"daily"
"2019-05-05",11,35,124,"daily"
"2019-05-05",11,36,482,"daily"
"2019-05-06",12,28,12889,"daily"
"2019-05-06",12,27,2697,"daily"
"2019-05-06",12,41,1011,"daily"
"2019-05-06",12,18,1971,"daily"
"2019-05-06",12,40,2090,"daily"
"2019-05-06",12,37,1015,"daily"
"2019-05-06",12,35,756,"daily"
"2019-05-06",12,46,343,"daily"
"2019-05-06",12,38,372,"daily"
"2019-05-06",12,23,881,"daily"
"2019-05-06",12,16,1165,"daily"
"2019-05-06",12,24,2645,"daily"
"2019-05-06",12,21,1514,"daily"
"2019-05-06",12,19,1701,"daily"
"2019-05-06",12,33,5128,"daily"
"2019-05-06",12,17,6672,"daily"
"2019-05-06",12,42,378,"daily"
"2019-05-06",12,25,3240,"daily"
"2019-05-06",12,14,3998,"daily"
"2019-05-06",12,6,88,"daily"
"2019-05-06",12,26,4623,"daily"
"2019-05-06",12,32,833,"daily"
"2019-05-06",12,5,8799,"daily"
"2019-05-06",12,13,10821,"daily"
"2019-05-06",12,29,2760,"daily"
"2019-05-06",12,36,1354,"daily"
"2019-05-06",12,31,2889,"daily"
"2019-05-06",12,43,371,"daily"
"2019-05-06",12,45,1702,"daily"
"2019-05-06",12,9,3279,"daily"
"2019-05-06",12,8,2311,"daily"
"2019-05-07",17,38,346,"daily"
"2019-05-07",17,42,390,"daily"
"2019-05-07",17,19,1580,"daily"
"2019-05-07",17,13,11122,"daily"
"2019-05-07",17,37,985,"daily"
"2019-05-07",17,36,1384,"daily"
"2019-05-07",17,18,2162,"daily"
"2019-05-07",17,35,739,"daily"
"2019-05-07",17,45,1578,"daily"
"2019-05-07",17,40,2163,"daily"
"2019-05-07",17,43,348,"daily"
"2019-05-07",17,5,9068,"daily"
"2019-05-07",17,21,1726,"daily"
"2019-05-07",17,8,2236,"daily"
"2019-05-07",17,6,77,"daily"
"2019-05-07",17,17,7077,"daily"
"2019-05-07",17,9,3192,"daily"
"2019-05-07",17,41,1093,"daily"
"2019-05-07",17,46,179,"daily"
"2019-05-07",17,25,3086,"daily"
"2019-05-07",17,33,4743,"daily"
"2019-05-07",17,14,4217,"daily"
"2019-05-07",17,26,4770,"daily"
"2019-05-07",17,16,1068,"daily"
"2019-05-07",17,27,3036,"daily"
"2019-05-07",17,28,12769,"daily"
"2019-05-07",17,23,901,"daily"
"2019-05-07",17,32,872,"daily"
"2019-05-07",17,31,2832,"daily"
"2019-05-07",17,24,2679,"daily"
"2019-05-07",17,29,2907,"daily"
"2019-05-08",25,25,3428,"daily"
"2019-05-08",25,5,9386,"daily"
"2019-05-08",25,8,2257,"daily"
"2019-05-08",25,37,1004,"daily"
"2019-05-08",25,19,1657,"daily"
"2019-05-08",25,46,187,"daily"
"2019-05-08",25,45,1567,"daily"
"2019-05-08",25,35,804,"daily"
"2019-05-08",25,24,2868,"daily"
"2019-05-08",25,26,4712,"daily"
"2019-05-08",25,9,3408,"daily"
"2019-05-08",25,17,7522,"daily"
"2019-05-08",25,29,2794,"daily"
"2019-05-08",25,36,1357,"daily"
"2019-05-08",25,6,62,"daily"
"2019-05-08",25,33,5070,"daily"
"2019-05-08",25,43,396,"daily"
"2019-05-08",25,23,889,"daily"
"2019-05-08",25,16,1115,"daily"
"2019-05-08",25,21,1597,"daily"
"2019-05-08",25,41,1191,"daily"
"2019-05-08",25,27,2981,"daily"
"2019-05-08",25,14,4207,"daily"
"2019-05-08",25,13,11160,"daily"
"2019-05-08",25,32,836,"daily"
"2019-05-08",25,42,398,"daily"
"2019-05-08",25,18,2025,"daily"
"2019-05-08",25,31,2871,"daily"
"2019-05-08",25,28,13016,"daily"
"2019-05-08",25,40,2129,"daily"
"2019-05-08",25,38,348,"daily"
"2019-05-09",23,23,811,"daily"
"2019-05-09",23,24,2947,"daily"
"2019-05-09",23,31,3054,"daily"
"2019-05-09",23,9,3520,"daily"
"2019-05-09",23,5,9791,"daily"
"2019-05-09",23,21,1665,"daily"
"2019-05-09",23,19,1722,"daily"
"2019-05-09",23,46,173,"daily"
"2019-05-09",23,25,3418,"daily"
"2019-05-09",23,16,1247,"daily"
"2019-05-09",23,13,11505,"daily"
"2019-05-09",23,6,47,"daily"
"2019-05-09",23,14,3969,"daily"
"2019-05-09",23,38,362,"daily"
"2019-05-09",23,26,5198,"daily"
"2019-05-09",23,37,1026,"daily"
"2019-05-09",23,43,377,"daily"
"2019-05-09",23,32,917,"daily"
"2019-05-09",23,36,1514,"daily"
"2019-05-09",23,8,2436,"daily"
"2019-05-09",23,17,7770,"daily"
"2019-05-09",23,35,810,"daily"
"2019-05-09",23,18,2198,"daily"
"2019-05-09",23,27,2857,"daily"
"2019-05-09",23,29,2894,"daily"
"2019-05-09",23,45,1701,"daily"
"2019-05-09",23,40,2242,"daily"
"2019-05-09",23,33,5106,"daily"
"2019-05-09",23,42,395,"daily"
"2019-05-09",23,28,13225,"daily"
"2019-05-09",23,41,1133,"daily"
"2019-05-10",26,19,1771,"daily"
"2019-05-10",26,18,2126,"daily"
"2019-05-10",26,28,12624,"daily"
"2019-05-10",26,31,2881,"daily"
"2019-05-10",26,14,4165,"daily"
"2019-05-10",26,32,856,"daily"
"2019-05-10",26,43,316,"daily"
"2019-05-10",26,45,1760,"daily"
"2019-05-10",26,21,1642,"daily"
"2019-05-10",26,29,2893,"daily"
"2019-05-10",26,16,1175,"daily"
"2019-05-10",26,6,64,"daily"
"2019-05-10",26,5,9575,"daily"
"2019-05-10",26,13,11572,"daily"
"2019-05-10",26,25,3607,"daily"
"2019-05-10",26,9,3509,"daily"
"2019-05-10",26,27,2751,"daily"
"2019-05-10",26,46,187,"daily"
"2019-05-10",26,38,363,"daily"
"2019-05-10",26,26,5223,"daily"
"2019-05-10",26,42,446,"daily"
"2019-05-10",26,24,2856,"daily"
"2019-05-10",26,37,926,"daily"
"2019-05-10",26,106,96,"night"
"2019-05-10",26,23,930,"daily"
"2019-05-10",26,8,2241,"daily"
"2019-05-10",26,36,1358,"daily"
"2019-05-10",26,110,91,"night"
"2019-05-10",26,17,6820,"daily"
"2019-05-10",26,33,4737,"daily"
"2019-05-10",26,41,1081,"daily"
"2019-05-10",26,35,743,"daily"
"2019-05-10",26,104,468,"night"
"2019-05-10",26,40,2043,"daily"
"2019-05-10",26,103,91,"night"
"2019-05-10",26,102,32,"night"
"2019-05-10",26,108,74,"night"
"2019-05-10",26,109,38,"night"
"2019-05-10",26,101,114,"night"
"2019-05-11",25,45,1069,"daily"
"2019-05-11",25,18,1495,"daily"
"2019-05-11",25,27,1378,"daily"
"2019-05-11",25,17,2953,"daily"
"2019-05-11",25,16,1309,"daily"
"2019-05-11",25,24,1579,"daily"
"2019-05-11",25,41,586,"daily"
"2019-05-11",25,19,1562,"daily"
"2019-05-11",25,23,582,"daily"
"2019-05-11",25,46,131,"daily"
"2019-05-11",25,21,1433,"daily"
"2019-05-11",25,13,8963,"daily"
"2019-05-11",25,28,8178,"daily"
"2019-05-11",25,14,2937,"daily"
"2019-05-11",25,37,737,"daily"
"2019-05-11",25,101,343,"night"
"2019-05-11",25,42,438,"daily"
"2019-05-11",25,29,2256,"daily"
"2019-05-11",25,33,3173,"daily"
"2019-05-11",25,25,3044,"daily"
"2019-05-11",25,9,2988,"daily"
"2019-05-11",25,8,1853,"daily"
"2019-05-11",25,6,29,"daily"
"2019-05-11",25,36,836,"daily"
"2019-05-11",25,38,217,"daily"
"2019-05-11",25,108,183,"night"
"2019-05-11",25,102,101,"night"
"2019-05-11",25,35,145,"daily"
"2019-05-11",25,109,103,"night"
"2019-05-11",25,31,1588,"daily"
"2019-05-11",25,110,222,"night"
"2019-05-11",25,32,433,"daily"
"2019-05-11",25,103,273,"night"
"2019-05-11",25,26,4359,"daily"
"2019-05-11",25,106,270,"night"
"2019-05-11",25,5,7241,"daily"
"2019-05-11",25,104,268,"night"
"2019-05-12",13,37,403,"daily"
"2019-05-12",13,29,1656,"daily"
"2019-05-12",13,35,144,"daily"
"2019-05-12",13,32,307,"daily"
"2019-05-12",13,9,2187,"daily"
"2019-05-12",13,36,499,"daily"
"2019-05-12",13,28,8885,"daily"
"2019-05-12",13,38,196,"daily"
"2019-05-12",13,42,390,"daily"
"2019-05-12",13,41,249,"daily"
"2019-05-12",13,14,1907,"daily"
"2019-05-12",13,13,6991,"daily"
"2019-05-12",13,24,395,"daily"
"2019-05-12",13,31,987,"daily"
"2019-05-12",13,26,2596,"daily"
"2019-05-12",13,27,741,"daily"
"2019-05-12",13,23,228,"daily"
"2019-05-12",13,19,1124,"daily"
"2019-05-12",13,16,1064,"daily"
"2019-05-12",13,25,1458,"daily"
"2019-05-12",13,6,49,"daily"
"2019-05-12",13,46,131,"daily"
"2019-05-12",13,8,1125,"daily"
"2019-05-12",13,5,5431,"daily"
"2019-05-12",13,45,874,"daily"
"2019-05-12",13,18,1017,"daily"
"2019-05-12",13,17,3637,"daily"
"2019-05-12",13,21,883,"daily"
"2019-05-12",13,33,1442,"daily"
"2019-05-13",12,46,181,"daily"
"2019-05-13",12,43,363,"daily"
"2019-05-13",12,41,1039,"daily"
"2019-05-13",12,32,799,"daily"
"2019-05-13",12,42,349,"daily"
"2019-05-13",12,13,11183,"daily"
"2019-05-13",12,33,4629,"daily"
"2019-05-13",12,31,2937,"daily"
"2019-05-13",12,38,315,"daily"
"2019-05-13",12,40,2051,"daily"
"2019-05-13",12,35,787,"daily"
"2019-05-13",12,16,1198,"daily"
"2019-05-13",12,21,1414,"daily"
"2019-05-13",12,6,68,"daily"
"2019-05-13",12,36,1308,"daily"
"2019-05-13",12,29,2677,"daily"
"2019-05-13",12,25,3369,"daily"
"2019-05-13",12,17,6789,"daily"
"2019-05-13",12,37,1036,"daily"
"2019-05-13",12,18,1986,"daily"
"2019-05-13",12,24,2488,"daily"
"2019-05-13",12,45,1523,"daily"
"2019-05-13",12,14,4086,"daily"
"2019-05-13",12,28,12246,"daily"
"2019-05-13",12,26,4520,"daily"
"2019-05-13",12,23,854,"daily"
"2019-05-13",12,9,3153,"daily"
"2019-05-13",12,19,1692,"daily"
"2019-05-13",12,8,2143,"daily"
"2019-05-13",12,27,2690,"daily"
"2019-05-13",12,5,8043,"daily"
"2019-05-14",12,21,1491,"daily"
"2019-05-14",12,43,316,"daily"
"2019-05-14",12,19,1625,"daily"
"2019-05-14",12,16,1124,"daily"
"2019-05-14",12,45,1442,"daily"
"2019-05-14",12,8,2262,"daily"
"2019-05-14",12,5,8727,"daily"
"2019-05-14",12,29,2839,"daily"
"2019-05-14",12,9,3183,"daily"
"2019-05-14",12,46,186,"daily"
"2019-05-14",12,18,2091,"daily"
"2019-05-14",12,41,1135,"daily"
"2019-05-14",12,42,353,"daily"
"2019-05-14",12,32,845,"daily"
"2019-05-14",12,13,11164,"daily"
"2019-05-14",12,23,896,"daily"
"2019-05-14",12,36,1381,"daily"
"2019-05-14",12,6,73,"daily"
"2019-05-14",12,17,6679,"daily"
"2019-05-14",12,28,12544,"daily"
"2019-05-14",12,40,2056,"daily"
"2019-05-14",12,33,4616,"daily"
"2019-05-14",12,31,2853,"daily"
"2019-05-14",12,26,4794,"daily"
"2019-05-14",12,35,695,"daily"
"2019-05-14",12,38,316,"daily"
"2019-05-14",12,14,4231,"daily"
"2019-05-14",12,24,2619,"daily"
"2019-05-14",12,27,2708,"daily"
"2019-05-14",12,37,971,"daily"
"2019-05-14",12,25,3080,"daily"
"2019-05-15",12,37,1024,"daily"
"2019-05-15",12,5,8396,"daily"
"2019-05-15",12,19,1689,"daily"
"2019-05-15",12,33,4543,"daily"
"2019-05-15",12,38,317,"daily"
"2019-05-15",12,36,1390,"daily"
"2019-05-15",12,14,4429,"daily"
"2019-05-15",12,21,1614,"daily"
"2019-05-15",12,24,2720,"daily"
"2019-05-15",12,35,779,"daily"
"2019-05-15",12,6,85,"daily"
"2019-05-15",12,13,11287,"daily"
"2019-05-15",12,17,6885,"daily"
"2019-05-15",12,23,876,"daily"
"2019-05-15",12,8,2179,"daily"
"2019-05-15",12,29,2881,"daily"
"2019-05-15",12,25,3121,"daily"
"2019-05-15",12,26,4573,"daily"
"2019-05-15",12,46,175,"daily"
"2019-05-15",12,9,3306,"daily"
"2019-05-15",12,32,779,"daily"
"2019-05-15",12,28,12748,"daily"
"2019-05-15",12,42,402,"daily"
"2019-05-15",12,16,1156,"daily"
"2019-05-15",12,31,3091,"daily"
"2019-05-15",12,40,2073,"daily"
"2019-05-15",12,18,2017,"daily"
"2019-05-15",12,41,1107,"daily"
"2019-05-15",12,27,2636,"daily"
"2019-05-15",12,43,356,"daily"
"2019-05-15",12,45,1524,"daily"
"2019-05-16",23,28,12501,"daily"
"2019-05-16",23,13,11451,"daily"
"2019-05-16",23,41,1118,"daily"
"2019-05-16",23,26,4902,"daily"
"2019-05-16",23,40,2214,"daily"
"2019-05-16",23,16,1245,"daily"
"2019-05-16",23,42,406,"daily"
"2019-05-16",23,36,1481,"daily"
"2019-05-16",23,35,728,"daily"
"2019-05-16",23,32,805,"daily"
"2019-05-16",23,9,3275,"daily"
"2019-05-16",23,38,338,"daily"
"2019-05-16",23,8,2269,"daily"
"2019-05-16",23,43,337,"daily"
"2019-05-16",23,27,2689,"daily"
"2019-05-16",23,33,4881,"daily"
"2019-05-16",23,6,81,"daily"
"2019-05-16",23,18,2111,"daily"
"2019-05-16",23,29,2823,"daily"
"2019-05-16",23,14,4055,"daily"
"2019-05-16",23,19,1708,"daily"
"2019-05-16",23,25,3128,"daily"
"2019-05-16",23,17,7055,"daily"
"2019-05-16",23,45,1672,"daily"
"2019-05-16",23,23,904,"daily"
"2019-05-16",23,24,2723,"daily"
"2019-05-16",23,37,1000,"daily"
"2019-05-16",23,31,2833,"daily"
"2019-05-16",23,21,1455,"daily"
"2019-05-16",23,46,168,"daily"
"2019-05-16",23,5,9167,"daily"
"2019-05-17",26,40,2227,"daily"
"2019-05-17",26,16,1203,"daily"
"2019-05-17",26,35,685,"daily"
"2019-05-17",26,106,97,"night"
"2019-05-17",26,14,4043,"daily"
"2019-05-17",26,110,106,"night"
"2019-05-17",26,104,109,"night"
"2019-05-17",26,102,23,"night"
"2019-05-17",26,43,353,"daily"
"2019-05-17",26,31,2875,"daily"
"2019-05-17",26,103,58,"night"
"2019-05-17",26,33,4921,"daily"
"2019-05-17",26,13,11503,"daily"
"2019-05-17",26,32,832,"daily"
"2019-05-17",26,108,62,"night"
"2019-05-17",26,38,370,"daily"
"2019-05-17",26,109,22,"night"
"2019-05-17",26,41,1244,"daily"
"2019-05-17",26,45,1716,"daily"
"2019-05-17",26,37,982,"daily"
"2019-05-17",26,36,1309,"daily"
"2019-05-17",26,28,12421,"daily"
"2019-05-17",26,29,2965,"daily"
"2019-05-17",26,42,395,"daily"
"2019-05-17",26,101,104,"night"
"2019-05-17",26,46,191,"daily"
"2019-05-17",26,18,2137,"daily"
"2019-05-17",26,9,3585,"daily"
"2019-05-17",26,19,1747,"daily"
"2019-05-17",26,27,2777,"daily"
"2019-05-17",26,21,1724,"daily"
"2019-05-17",26,24,2774,"daily"
"2019-05-17",26,6,77,"daily"
"2019-05-17",26,8,2270,"daily"
"2019-05-17",26,25,3497,"daily"
"2019-05-17",26,23,976,"daily"
"2019-05-17",26,17,7541,"daily"
"2019-05-17",26,26,5487,"daily"
"2019-05-17",26,5,9846,"daily"
"2019-05-18",54,37,678,"daily"
"2019-05-18",54,101,319,"night"
"2019-05-18",54,19,1250,"daily"
"2019-05-18",54,38,249,"daily"
"2019-05-18",54,41,680,"daily"
"2019-05-18",54,110,172,"night"
"2019-05-18",54,108,215,"night"
"2019-05-18",54,106,309,"night"
"2019-05-18",54,42,495,"daily"
"2019-05-18",54,36,848,"daily"
"2019-05-18",54,35,144,"daily"
"2019-05-18",54,25,3125,"daily"
"2019-05-18",54,6,24,"daily"
"2019-05-18",54,46,108,"daily"
"2019-05-18",54,5,6780,"daily"
"2019-05-18",54,33,2879,"daily"
"2019-05-18",54,104,410,"night"
"2019-05-18",54,103,344,"night"
"2019-05-18",54,18,1461,"daily"
"2019-05-18",54,109,175,"night"
"2019-05-18",54,23,466,"daily"
